"PhotoId","RefId","SpeciesId","LocID","SubjectDK","SubjectUK","Filename","IsFO","IsGL","IsGR","IsAZ","IsPS","TimeStamp"
"5588","7592","1118","935","Han","Male","Pictures\Cyrtophora_citricola_male_JL7592_31633.JPG","0","0","0","0","0","10-05-2011 13:44:15"
"5589","7584","4","940","Hun og ægsæk","Female with egg cocoon","Pictures\Drassodes_lapidosus_female_JL7584_32828.JPG","0","0","0","0","0","10-05-2011 13:45:40"
"5590","7584","4","940","Hun","Female","Pictures\Drassodes_lapidosus_female_JL7584_32830.JPG","0","0","0","0","0","10-05-2011 13:46:26"
"5591","7584","4","940","Hun","Female","Pictures\Drassodes_lapidosus_female_JL7584_32838.JPG","0","0","0","0","0","10-05-2011 13:47:04"
"5595","7591","2780","935","Hun","Female","Pictures\Hyptiotes_flavidus_female_JL7591_31567.JPG","0","0","0","0","0","10-05-2011 13:50:39"
"5596","7591","2780","935","Hun","Female","Pictures\Hyptiotes_flavidus_female_JL7591_31574.JPG","0","0","0","0","0","10-05-2011 13:51:17"
"5597","7591","2780","935","Hun","Female","Pictures\Hyptiotes_flavidus_female_JL7591_31575.JPG","0","0","0","0","0","10-05-2011 13:51:48"
"5598","7591","2780","935","Hun","Female","Pictures\Hyptiotes_flavidus_female_JL7591_31582.JPG","0","0","0","0","0","10-05-2011 13:52:28"
"5599","7588","2294","934","Hun","Female","Pictures\Echinotheridion_gibberosum_female_JL7588_31706.JPG","0","0","0","0","0","10-05-2011 14:02:25"
"5600","7588","2294","934","Hun","Female","Pictures\Echinotheridion_gibberosum_female_JL7588_31712.JPG","0","0","0","0","0","10-05-2011 14:03:09"
"5601","7588","2294","934","Hun","Female","Pictures\Echinotheridion_gibberosum_female_JL7588_31722.JPG","0","0","0","0","0","10-05-2011 14:03:44"
"5602","7578","3014","932","Hun","Female","Pictures\Macaroeris_moebi_female_JL7578_32384.JPG","0","0","0","0","0","10-05-2011 21:52:43"
"5603","7578","3014","932","Hun","Female","Pictures\Macaroeris_moebi_female_JL7578_32389.JPG","0","0","0","0","0","10-05-2011 21:53:06"
"5604","7561","1145","943","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7561_31789.JPG","0","0","0","0","0","10-05-2011 21:53:35"
"5605","7561","1145","943","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7561_31795.JPG","0","0","0","0","0","10-05-2011 21:54:02"
"5606","7561","1145","943","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7561_31798.JPG","0","0","0","0","0","10-05-2011 21:54:25"
"5607","7565","1182","494","Hun","Female","Pictures\Meioneta_canariensis_female_JL7565_31821.JPG","0","0","0","0","0","10-05-2011 21:54:48"
"5608","7565","1182","494","Hun","Female","Pictures\Meioneta_canariensis_female_JL7565_31826.JPG","0","0","0","0","0","10-05-2011 21:55:12"
"5609","7567","674","494","Hun","Female","Pictures\Oecobius_navus_female_JL7567_31834.JPG","0","0","0","0","0","10-05-2011 21:55:44"
"5610","7567","674","494","Hun","Female","Pictures\Oecobius_navus_female_JL7567_31838.JPG","0","0","0","0","0","10-05-2011 21:56:07"
"5611","7569","1187","932","Han","Male","Pictures\Paidiscura_orotavensis_male_JL7569_32436.JPG","0","0","0","0","0","10-05-2011 21:56:31"
"5612","7569","1187","932","Han","Male","Pictures\Paidiscura_orotavensis_male_JL7569_32441.JPG","0","0","0","0","0","10-05-2011 21:56:56"
"5613","7566","3497","494","Hun. Bemærk stærkt udragende epigyn","Female. Note stongly projecting epigyne.","Pictures\Palliduphantes_longiscapus_female_JL7566_31468.JPG","0","0","0","0","0","10-05-2011 21:57:37"
"5614","7566","3497","494","Hun","Female","Pictures\Palliduphantes_longiscapus_female_JL7566_31473.JPG","0","0","0","0","0","10-05-2011 21:58:16"
"5615","7556","3949","928","Han","Male","Pictures\Salticus_canariensis_male_JL7556_32934.JPG","0","0","0","0","0","10-05-2011 21:58:55"
"5616","7556","3949","928","Han","Male","Pictures\Salticus_canariensis_male_JL7556_32938.JPG","0","0","0","0","0","10-05-2011 21:59:31"
"5617","7563","3949","497","Han","Male","Pictures\Salticus_canariensis_male_JL7563_31801.JPG","0","0","0","0","0","10-05-2011 21:59:57"
"5618","7577","3947","932","Hun","Female","Pictures\Salticus_gomerensis_female_JL7577_32392.JPG","0","0","0","0","0","10-05-2011 22:00:22"
"5619","7577","3947","932","Hun","Female","Pictures\Salticus_gomerensis_female_JL7577_32394.JPG","0","0","0","0","0","10-05-2011 22:00:50"
"5620","7577","3947","932","Hun","Female","Pictures\Salticus_gomerensis_female_JL7577_32398.JPG","0","0","0","0","0","10-05-2011 22:01:38"
"5621","7580","1181","932","Hun","Female","Pictures\Thanatus_vulgaris_female_JL7580_32287.JPG","0","0","0","0","0","10-05-2011 22:02:49"
"5622","7580","1181","932","Hun","Female","Pictures\Thanatus_vulgaris_female_JL7580_32292.JPG","0","0","0","0","0","10-05-2011 22:03:10"
"5623","7552","1271","928","Hun","Female","Pictures\Theridion_musivivum_female_JL7552_32200.JPG","0","0","0","0","0","10-05-2011 22:03:34"
"5624","7555","1225","928","Juvenil","Juvenile","Pictures\Metatrachelas_macrochelis_juvenile_JL7555_32927.JPG","0","0","0","0","0","10-05-2011 22:04:10"
"5625","7555","1225","928","Juvenil","Juvenile","Pictures\Metatrachelas_macrochelis_juvenile_JL7555_32929.JPG","0","0","0","0","0","10-05-2011 22:04:39"
"5626","7547","1188","928","Hun","Female","Pictures\Xysticus_verneaui_female_JL7547_32222.JPG","0","0","0","0","0","10-05-2011 22:05:02"
"5627","7547","1188","928","Hun","Female","Pictures\Xysticus_verneaui_female_JL7547_32226.JPG","0","0","0","0","0","10-05-2011 22:05:23"
"5628","7547","1188","928","Han","Male","Pictures\Xysticus_verneaui_male_JL7547_32216.JPG","0","0","0","0","0","10-05-2011 22:05:54"
"5629","7582","4953","940","Subadult han","Subadult male","Pictures\Zodarion_nesiotes_submale_JL7582_31475.JPG","0","0","0","0","0","10-05-2011 22:06:29"
"5630","7582","4953","940","Subadult han","Subadult male","Pictures\Zodarion_nesiotes_submale_JL7582_31481.JPG","0","0","0","0","0","10-05-2011 22:06:55"
"5631","7601","1451","935","Hun","Female","Pictures\Alopecosa_kulczynskii_female_JL7601_32869.JPG","0","0","0","0","0","17-05-2011 15:37:45"
"5632","7601","1451","935","Han","Male","Pictures\Alopecosa_kulczynskii_male_JL7601_32528.JPG","0","0","0","0","0","17-05-2011 15:38:06"
"5633","7601","1451","935","Han","Male","Pictures\Alopecosa_kulczynskii_male_JL7601_32532.JPG","0","0","0","0","0","17-05-2011 15:38:24"
"5634","7625","1451","936","Han","Male","Pictures\Alopecosa_kulczynskii_male_JL7625_32645.JPG","0","0","0","0","0","17-05-2011 15:38:47"
"5635","7595","1184","935","Hun","Female","Pictures\Argyrodes_argyrodes_female_JL7595_31589.JPG","0","0","0","0","0","17-05-2011 15:39:11"
"5636","7595","1184","935","Hun","Female","Pictures\Argyrodes_argyrodes_female_JL7595_31596.JPG","0","0","0","0","0","17-05-2011 15:39:33"
"5637","7604","1192","935","Han, ballooner","Male ballooning","Pictures\Dictyna_guanchae_male_JL7604_32453.JPG","0","0","0","0","0","17-05-2011 15:41:10"
"5638","7604","1192","935","Han","Male","Pictures\Dictyna_guanchae_male_JL7604_32456.JPG","0","0","0","0","0","17-05-2011 15:41:32"
"5639","7604","1192","935","Han","Male","Pictures\Dictyna_guanchae_male_JL7604_32464.JPG","0","0","0","0","0","17-05-2011 15:41:51"
"5640","7607","2438","935","Han","Male","Pictures\Evarcha_eriki_male_JL7607_32489.JPG","0","0","0","0","0","17-05-2011 15:42:23"
"5641","7607","2438","935","Han","Male","Pictures\Evarcha_eriki_male_JL7607_32495.JPG","0","0","0","0","0","17-05-2011 15:42:40"
"5642","7607","2438","935","Han","Male","Pictures\Evarcha_eriki_male_JL7607_32496.JPG","0","0","0","0","0","17-05-2011 15:43:00"
"5643","7602","1161","935","Han","Male","Pictures\Kochiura_aulica_male_JL7602_32538.JPG","0","0","0","0","0","17-05-2011 15:44:01"
"5644","7602","1161","935","Han","Male","Pictures\Kochiura_aulica_male_JL7602_32548.JPG","0","0","0","0","0","17-05-2011 15:44:18"
"5645","7602","1161","935","Han","Male","Pictures\Kochiura_aulica_male_JL7602_32549.JPG","0","0","0","0","0","17-05-2011 15:44:38"
"5646","7596","2902","935","Hun","Female","Pictures\Leptodrassex_hylaestomachi_female_JL7596_31600.JPG","0","0","0","0","0","17-05-2011 15:45:06"
"5647","7596","2902","935","Hun","Female","Pictures\Leptodrassex_hylaestomachi_female_JL7596_31601.JPG","0","0","0","0","0","17-05-2011 15:45:31"
"5648","7596","2902","935","Hun","Female","Pictures\Leptodrassex_hylaestomachi_female_JL7596_31606.JPG","0","0","0","0","0","17-05-2011 15:45:51"
"5649","7618","3011","936","Han","Male","Pictures\Macaridion_barreti_male_JL7618_31449.JPG","0","0","0","0","0","17-05-2011 15:46:12"
"5650","7618","3011","936","Han","Male","Pictures\Macaridion_barreti_male_JL7618_31455.JPG","0","0","0","0","0","17-05-2011 15:46:33"
"5651","7594","1219","935","Han","Male","Pictures\Malthonica_pagana_male_JL7594_32479.JPG","0","0","0","0","0","17-05-2011 15:46:54"
"5652","7594","1219","935","Han","Male","Pictures\Malthonica_pagana_male_JL7594_32483.JPG","0","0","0","0","0","17-05-2011 15:47:16"
"5653","7614","3212","936","Han","Male","Pictures\Misumena_spinifera_male_JL7614_31989.JPG","0","0","0","0","0","17-05-2011 15:47:37"
"5654","7614","3212","936","Han","Male","Pictures\Misumena_spinifera_male_JL7614_31993.JPG","0","0","0","0","0","17-05-2011 15:47:56"
"5655","7605","1180","935","Juvenil, mindre almindelig farvevariant","Juvenile, less common colourform","Pictures\Neoscona_crucifera_juvenile_JL7605_32446.JPG","0","0","0","0","0","17-05-2011 15:49:13"
"5656","7622","1180","936","Juvenil, farvevariant","Juvenile, colourform","Pictures\Neoscona_crucifera_juvenile_JL7622_32713.JPG","0","0","0","0","0","17-05-2011 15:49:56"
"5657","7600","674","935","Han","Male","Pictures\Oecobius_navus_male_JL7600_31615.JPG","0","0","0","0","0","17-05-2011 15:50:16"
"5658","7600","674","935","Han","Male","Pictures\Oecobius_navus_male_JL7600_31617.JPG","0","0","0","0","0","17-05-2011 15:50:39"
"5659","7600","674","935","Han","Male","Pictures\Oecobius_navus_male_JL7600_31620.JPG","0","0","0","0","0","17-05-2011 15:51:15"
"5660","7599","1255","935","Hun","Female","Pictures\Oecobius_similis_female_JL7599_31625.JPG","0","0","0","0","0","17-05-2011 15:51:33"
"5661","7599","1255","935","Hun","Female","Pictures\Oecobius_similis_female_JL7599_31628.JPG","0","0","0","0","0","17-05-2011 15:51:52"
"5662","7613","3410","936","Han","Male","Pictures\Olios_canariensis_male_JL7613_32298.JPG","0","0","0","0","0","17-05-2011 15:52:14"
"5663","7613","3410","936","Han","Male","Pictures\Olios_canariensis_male_JL7613_32300.JPG","0","0","0","0","0","17-05-2011 15:54:47"
"5664","7613","3410","936","Han, bagkropstegninger","Male, abdominal markings","Pictures\Olios_canariensis_male_JL7613_32303.JPG","0","0","0","0","0","17-05-2011 15:55:26"
"5665","7613","3410","936","Han, palpe","Male palp","Pictures\Olios_canariensis_male_JL7613_32309.JPG","0","0","0","0","0","17-05-2011 15:55:49"
"5667","7593","675","935","Hun","Female","Pictures\Uloborus_walckenaerius_female_JL7593_32498.JPG","0","0","0","0","0","17-05-2011 15:56:44"
"5668","7593","675","935","Hun","Female","Pictures\Uloborus_walckenaerius_female_JL7593_32500.JPG","0","0","0","0","0","17-05-2011 15:57:05"
"5669","7615","1189","936","Hun","Female","Pictures\Araniella_maderiana_female_JL7615_32657.JPG","0","0","0","0","0","18-05-2011 09:45:03"
"5670","7615","1189","936","Hun","Female","Pictures\Araniella_maderiana_female_JL7615_32661.JPG","0","0","0","0","0","18-05-2011 09:45:22"
"5671","7615","1189","936","Han","Male","Pictures\Araniella_maderiana_male_JL7615_31963.JPG","0","0","0","0","0","18-05-2011 09:45:40"
"5672","7615","1189","936","Han","Male","Pictures\Araniella_maderiana_male_JL7615_31969.JPG","0","0","0","0","0","18-05-2011 09:45:58"
"5673","7541","1192","927","Hun","Female","Pictures\Dictyna_guanchae_female_JL7541_32999.JPG","0","0","0","0","0","18-05-2011 09:46:29"
"7104","8168","4097","548","Hun, bagkropstegninger","Female, abdominal markings","Pictures\Siwa_dufouri_female_JL8168_37379.JPG","0","0","0","0","0","13-12-2012 23:47:07"
"5674","7541","1192","927","Hun","Female","Pictures\Dictyna_guanchae_female_JL7541_33003.JPG","0","0","0","0","0","18-05-2011 09:46:51"
"5675","7541","1192","927","Hun","Female","Pictures\Dictyna_guanchae_female_JL7541_33006.JPG","0","0","0","0","0","18-05-2011 09:47:16"
"5676","7541","1192","927","Hun","Female","Pictures\Dictyna_guanchae_female_JL7541_33009.JPG","0","0","0","0","0","18-05-2011 09:47:45"
"5677","7541","1192","927","Han","Male","Pictures\Dictyna_guanchae_male_JL7541_32991.JPG","0","0","0","0","0","18-05-2011 09:48:08"
"5678","7541","1192","927","Han","Male","Pictures\Dictyna_guanchae_male_JL7541_32992.JPG","0","0","0","0","0","18-05-2011 09:48:27"
"5679","7616","2294","936","Subadult han, bemærk kun den ene palpe er tilbage efter selv-amputation af en palpe","Subadult male, note just one palp, the second palp has been self-amputated (emasculated)","Pictures\Echinotheridion_gibberosum_submale_JL7616_32705.JPG","0","0","0","0","0","18-05-2011 09:53:31"
"5680","7616","2294","936","Subadult han","Subadult male","Pictures\Echinotheridion_gibberosum_submale_JL7616_32707.JPG","0","0","0","0","0","18-05-2011 09:53:53"
"5681","7617","2330","936","�gspind","Eggsack","Pictures\Episinus_maderianus_eggsack_JL7617_31948.JPG","0","0","0","0","0","18-05-2011 09:54:33"
"5682","7617","2330","936","Hun","Female","Pictures\Episinus_maderianus_female_JL7617_31950.JPG","0","0","0","0","0","18-05-2011 09:54:54"
"5683","7617","2330","936","Hun","Female","Pictures\Episinus_maderianus_female_JL7617_31952.JPG","0","0","0","0","0","18-05-2011 09:55:13"
"5684","7617","2330","936","Hun","Female","Pictures\Episinus_maderianus_female_JL7617_31960.JPG","0","0","0","0","0","18-05-2011 09:55:35"
"5685","7620","1145","936","Hun","Female","Pictures\Macaroeris_nidicolens_female_JL7620_32563.JPG","0","0","0","0","0","18-05-2011 09:57:28"
"5686","7620","1145","936","Hun","Female","Pictures\Macaroeris_nidicolens_female_JL7620_32568.JPG","0","0","0","0","0","18-05-2011 09:57:49"
"5687","7620","1145","936","Hun","Female","Pictures\Macaroeris_nidicolens_female_JL7620_32575.JPG","0","0","0","0","0","18-05-2011 09:58:11"
"5688","7620","1145","936","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7620_32688.JPG","0","0","0","0","0","18-05-2011 09:58:27"
"5689","7620","1145","936","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7620_32691.JPG","0","0","0","0","0","18-05-2011 09:58:46"
"5690","7589","3203","934","Hun (id?)","Female (id?)","Pictures\Minicia_teneriffensis_female_JL7589_31742.JPG","0","0","0","0","0","18-05-2011 09:59:22"
"5691","7589","3203","934","Hun (id?)","Female (id?)","Pictures\Minicia_teneriffensis_female_JL7589_31743.JPG","0","0","0","0","0","18-05-2011 09:59:54"
"5692","7624","3203","936","Hun","Female","Pictures\Minicia_teneriffensis_female_JL7624_32616.JPG","0","0","0","0","0","18-05-2011 10:00:18"
"5693","7624","3203","936","Hun","Female","Pictures\Minicia_teneriffensis_female_JL7624_32619.JPG","0","0","0","0","0","18-05-2011 10:00:36"
"5694","7624","3203","936","Hun","Female","Pictures\Minicia_teneriffensis_female_JL7624_32620.JPG","0","0","0","0","0","18-05-2011 10:01:00"
"5695","7624","3203","936","Han","Male","Pictures\Minicia_teneriffensis_male_JL7624_32020.JPG","0","0","0","0","0","18-05-2011 10:01:21"
"5696","7624","3203","936","Han","Male","Pictures\Minicia_teneriffensis_male_JL7624_32022.JPG","0","0","0","0","0","18-05-2011 10:01:39"
"5697","7624","3203","936","Han","Male","Pictures\Minicia_teneriffensis_male_JL7624_32027.JPG","0","0","0","0","0","18-05-2011 10:01:56"
"5698","7624","3203","936","Han","Male","Pictures\Minicia_teneriffensis_male_JL7624_32034.JPG","0","0","0","0","0","18-05-2011 10:02:16"
"5699","7624","3203","936","Han","Male","Pictures\Minicia_teneriffensis_male_JL7624_32038.JPG","0","0","0","0","0","18-05-2011 10:02:32"
"5700","7626","3715","936","Han","Male","Pictures\Philodromus_wunderlichi_male_JL7626_32013.JPG","0","0","0","0","0","18-05-2011 11:03:08"
"5701","7626","3715","936","Han","Male","Pictures\Philodromus_wunderlichi_male_JL7626_32696.JPG","0","0","0","0","0","18-05-2011 11:03:26"
"5702","7626","3715","936","Han","Male","Pictures\Philodromus_wunderlichi_male_JL7626_32698.JPG","0","0","0","0","0","18-05-2011 11:03:45"
"5703","7626","3715","936","Han","Male","Pictures\Philodromus_wunderlichi_male_JL7626_32701.JPG","0","0","0","0","0","18-05-2011 11:03:59"
"5704","7621","1271","936","Han","Male","Pictures\Theridion_musivivum_male_JL7621_32631.JPG","0","0","0","0","0","18-05-2011 11:05:03"
"5705","7619","1188","936","Han","Male","Pictures\Xysticus_verneaui_male_JL7619_32605.JPG","0","0","0","0","0","18-05-2011 11:07:51"
"5706","7619","1188","936","Han","Male","Pictures\Xysticus_verneaui_male_JL7619_32610.JPG","0","0","0","0","0","18-05-2011 11:08:08"
"5707","7630","1300","954","Hun?","Female?","Pictures\Cheiridium_museorum_JL7630_33432.JPG","0","0","0","0","0","24-05-2011 10:16:52"
"5708","7633","1844","926","Hun","Female","Pictures\Cladycnis_insignis_female_JL7633_33440.JPG","0","0","0","0","0","24-05-2011 10:18:56"
"5709","7633","1844","926","Hun","Female","Pictures\Cladycnis_insignis_female_JL7633_33445.JPG","0","0","0","0","0","24-05-2011 10:19:14"
"5710","7633","1844","926","Hun","Female","Pictures\Cladycnis_insignis_female_JL7633_33464.JPG","0","0","0","0","0","24-05-2011 10:19:30"
"5711","7633","1844","926","Hun, bagkropstegninger","Female abdominal markings","Pictures\Cladycnis_insignis_female_JL7633_33472.JPG","0","0","0","0","0","24-05-2011 10:19:57"
"5712","7633","1844","926","Hun","Female","Pictures\Cladycnis_insignis_female_JL7633_33478.JPG","0","0","0","0","0","24-05-2011 10:20:19"
"5715","7634","39","952","Hun, bagkropstegninger","Female, abdominal markings","Pictures\Micaria_silesiaca_female_JL7634_33480.JPG","0","0","0","0","0","24-05-2011 10:21:40"
"5716","7634","39","952","Hun","Female","Pictures\Micaria_silesiaca_female_JL7634_33484.JPG","0","0","0","0","0","24-05-2011 10:21:56"
"5717","7634","39","952","Hun","Female","Pictures\Micaria_silesiaca_female_JL7634_33487.JPG","0","0","0","0","0","24-05-2011 10:22:11"
"5719","7634","39","952","Han","Male","Pictures\Micaria_silesiaca_male_JL7634_33541.JPG","0","0","0","0","0","29-05-2011 06:37:29"
"5720","7634","39","952","Han","Male","Pictures\Micaria_silesiaca_male_JL7634_33548.JPG","0","0","0","0","0","29-05-2011 06:38:00"
"5721","7634","39","952","Han","Male","Pictures\Micaria_silesiaca_male_JL7634_33554.JPG","0","0","0","0","0","29-05-2011 06:38:30"
"5722","7634","39","952","Han","Male","Pictures\Micaria_silesiaca_male_JL7634_33565.JPG","0","0","0","0","0","29-05-2011 06:38:54"
"5723","7661","108","284","Han","Male","Pictures\Zora_nemoralis_male_JL7661_33372.JPG","0","0","0","0","0","29-05-2011 06:39:35"
"5724","7661","108","284","Han","Male","Pictures\Zora_nemoralis_male_JL7661_33387.JPG","0","0","0","0","0","29-05-2011 06:40:01"
"5725","7661","108","284","Han","Male","Pictures\Zora_nemoralis_male_JL7661_33392.JPG","0","0","0","0","0","29-05-2011 06:40:28"
"5726","7661","108","284","Han","Male","Pictures\Zora_nemoralis_male_JL7661_33395.JPG","0","0","0","0","0","29-05-2011 06:40:54"
"5727","7643","1599","933","Subadult hun","Subadult female","Pictures\Araneus_annulipes_subfemale_JL7643_31558.JPG","0","0","0","0","0","29-05-2011 06:55:34"
"5728","7643","1599","933","Subadult hun","Subadult female","Pictures\Araneus_annulipes_subfemale_JL7643_31561.JPG","0","0","0","0","0","29-05-2011 06:56:02"
"5729","7654","1177","486","Hun","Female","Pictures\Argiope_trifasciata_female_JL7654_31894.JPG","0","0","0","0","0","29-05-2011 06:56:45"
"5730","7654","1177","486","Hun, bagkropstegninger","Female abdominal markings","Pictures\Argiope_trifasciata_female_JL7654_31916.JPG","0","0","0","0","0","29-05-2011 06:57:27"
"5731","7654","1177","486","Subadult han","Subadult male","Pictures\Argiope_trifasciata_submale_JL7654_32761.JPG","0","0","0","0","0","29-05-2011 06:58:05"
"5732","7654","1177","486","Subadult han","Subadult male","Pictures\Argiope_trifasciata_submale_JL7654_32765.JPG","0","0","0","0","0","29-05-2011 06:58:38"
"5733","7658","1184","486","Hun","Female","Pictures\Argyrodes_argyrodes_female_JL7658_31926.JPG","0","0","0","0","0","29-05-2011 06:59:13"
"5734","7658","1184","486","Hun","Female","Pictures\Argyrodes_argyrodes_female_JL7658_31930.JPG","0","0","0","0","0","29-05-2011 06:59:47"
"5735","7658","1184","486","Han","Male","Pictures\Argyrodes_argyrodes_male_JL7658_31937.JPG","0","0","0","0","0","29-05-2011 07:00:21"
"5736","7658","1184","486","Han","Male","Pictures\Argyrodes_argyrodes_male_JL7658_31944.JPG","0","0","0","0","0","29-05-2011 07:00:51"
"5737","7653","1716","942","Hun","Female","Pictures\Canariellanum_arborense_female_JL7653_31767.JPG","0","0","0","0","0","29-05-2011 07:01:25"
"5738","7644","988","933","Han","Male","Pictures\Chalcoscirtus_infimus_male_JL7644_31508.JPG","0","0","0","0","0","29-05-2011 07:01:50"
"5739","7644","988","933","Han","Male","Pictures\Chalcoscirtus_infimus_male_JL7644_31511.JPG","0","0","0","0","0","29-05-2011 07:02:19"
"5740","7644","988","933","Han","Male","Pictures\Chalcoscirtus_infimus_male_JL7644_31515.JPG","0","0","0","0","0","29-05-2011 07:02:45"
"5741","7652","1814","942","Hun","Female","Pictures\Chalcoscirtus_sublestus_female_JL7652_31771.JPG","0","0","0","0","0","29-05-2011 07:03:12"
"5742","7652","1814","942","Hun","Female","Pictures\Chalcoscirtus_sublestus_female_JL7652_31776.JPG","0","0","0","0","0","29-05-2011 07:03:38"
"5743","7652","1814","942","Hun","Female","Pictures\Chalcoscirtus_sublestus_female_JL7652_31777.JPG","0","0","0","0","0","29-05-2011 07:04:02"
"5744","7638","2435","937","Han","Male","Pictures\Eurypoena_tuberosa_male_JL7638_31842.JPG","0","0","0","0","0","29-05-2011 07:06:07"
"5745","7638","2435","937","Han","Male","Pictures\Eurypoena_tuberosa_male_JL7638_31844.JPG","0","0","0","0","0","29-05-2011 07:06:36"
"5746","7620","1145","936","Han","Male","Pictures\Macaroeris_nidicolens_male_JL7620_32672.JPG","0","0","0","0","0","29-05-2011 07:07:08"
"5747","7521","1219","926","Hun","Female","Pictures\Malthonica_pagana_female_JL7521_32897.JPG","0","0","0","0","0","29-05-2011 07:07:48"
"5748","7521","1219","926","Hun","Female","Pictures\Malthonica_pagana_female_JL7521_32900.JPG","0","0","0","0","0","29-05-2011 07:08:18"
"5749","7637","1183","937","Han","Male","Pictures\Micaria_gomerae_male_JL7637_31873.JPG","0","0","0","0","0","29-05-2011 07:08:41"
"5750","7637","1183","937","Han","Male","Pictures\Micaria_gomerae_male_JL7637_31875.JPG","0","0","0","0","0","29-05-2011 07:09:07"
"5751","7648","674","941","Hun","Female","Pictures\Oecobius_navus_female_JL7648_32771.JPG","0","0","0","0","0","29-05-2011 07:09:43"
"5752","7648","674","941","Hun, bagkropstegninger","Female abdominal markings","Pictures\Oecobius_navus_female_JL7648_32775.JPG","0","0","0","0","0","29-05-2011 07:10:21"
"5753","7657","674","486","Hun","Female","Pictures\Oecobius_navus_female_JL7657_32758.JPG","0","0","0","0","0","29-05-2011 07:11:07"
"5754","7656","1096","486","Hun","Female","Pictures\Oxyopes_kraepelinorum_female_JL7656_32744.JPG","0","0","0","0","0","29-05-2011 07:11:36"
"5755","7656","1096","486","Hun","Female","Pictures\Oxyopes_kraepelinorum_female_JL7656_32745.JPG","0","0","0","0","0","29-05-2011 07:12:02"
"5756","7656","1096","486","Hun","Female","Pictures\Oxyopes_kraepelinorum_female_JL7656_32750.JPG","0","0","0","0","0","29-05-2011 07:12:30"
"5757","7639","1151","939","Subadult hun","Subadult female","Pictures\Phlegra_bresnieri_subfemale_JL7639_31886.JPG","0","0","0","0","0","29-05-2011 07:13:02"
"5758","7645","1176","933","Han","Male","Pictures\Spermophorides_pseudomamma_male_JL7645_31537.JPG","0","0","0","0","0","29-05-2011 07:13:32"
"5759","7645","1176","933","Han","Male","Pictures\Spermophorides_pseudomamma_male_JL7645_31546.JPG","0","0","0","0","0","29-05-2011 07:13:57"
"5760","7645","1176","933","Han","Male","Pictures\Spermophorides_pseudomamma_male_JL7645_31550.JPG","0","0","0","0","0","29-05-2011 07:14:29"
"5761","7645","1176","933","Subadult hun","Subadult female","Pictures\Spermophorides_pseudomamma_subfemale_JL7645_31517.JPG","0","0","0","0","0","29-05-2011 07:14:59"
"5762","7645","1176","933","Subadult hun","Subadult female","Pictures\Spermophorides_pseudomamma_subfemale_JL7645_31519.JPG","0","0","0","0","0","29-05-2011 07:15:29"
"5763","7645","1176","933","Subadult hun","Subadult female","Pictures\Spermophorides_pseudomamma_subfemale_JL7645_31524.JPG","0","0","0","0","0","29-05-2011 07:15:59"
"5764","7646","390","936","Hun","Female","Pictures\Steatoda_nobilis_female_JL7646_32580.JPG","0","0","0","0","0","29-05-2011 07:19:51"
"5765","7646","390","936","Hun","Female","Pictures\Steatoda_nobilis_female_JL7646_32583.JPG","0","0","0","0","0","29-05-2011 07:20:17"
"5766","7647","390","941","Han","Male","Pictures\Steatoda_nobilis_male_JL7647_32817.JPG","0","0","0","0","0","29-05-2011 07:20:44"
"5767","7647","390","941","Han","Male","Pictures\Steatoda_nobilis_male_JL7647_32822.JPG","0","0","0","0","0","29-05-2011 07:21:15"
"5768","7650","389","941","Hun","Female","Pictures\Steatoda_triangulosa_female_JL7650_32784.JPG","0","0","0","0","0","29-05-2011 07:21:42"
"5769","7636","1173","937","Hun","Female","Pictures\Theridion_hannoniae_female_JL7636_31847.JPG","0","0","0","0","0","29-05-2011 07:22:14"
"5770","7636","1173","937","Hun","Female","Pictures\Theridion_hannoniae_female_JL7636_31859.JPG","0","0","0","0","0","29-05-2011 07:22:58"
"5771","7655","112","486","Hun","Female","Pictures\Thomisus_onustus_female_JL7655_31922.JPG","0","0","0","0","0","29-05-2011 07:23:24"
"5772","7655","112","486","Han","Male","Pictures\Thomisus_onustus_male_JL7655_31936.JPG","0","0","0","0","0","29-05-2011 07:23:54"
"5773","7662","500","953","Han","Male","Pictures\Araeoncus_crassiceps_male_JL7662_33573.JPG","0","0","0","0","0","03-06-2011 14:46:28"
"5774","7662","500","953","Han","Male","Pictures\Araeoncus_crassiceps_male_JL7662_33575.JPG","0","0","0","0","0","03-06-2011 14:46:50"
"5775","7662","500","953","Han","Male","Pictures\Araeoncus_crassiceps_male_JL7662_33588.JPG","0","0","0","0","0","03-06-2011 14:47:12"
"5776","7665","1847","946","Hun","Female","Pictures\Clubiona_phragmitis_female_JL7665_33308.JPG","0","0","0","0","0","03-06-2011 14:47:38"
"5777","7665","1847","946","Hun","Female","Pictures\Clubiona_phragmitis_female_JL7665_33311.JPG","0","0","0","0","0","03-06-2011 14:48:00"
"5778","7665","1847","946","Hun","Female","Pictures\Clubiona_phragmitis_female_JL7665_33315.JPG","0","0","0","0","0","03-06-2011 14:48:25"
